,President - 1,President - 2
6061,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6062,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6063,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6065,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6069,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6071,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6072,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6073,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6074,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6077,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6079,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6080,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6081,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6082,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6083,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6084,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6085,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6086,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6087,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6088,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6089,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6090,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6091,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6092,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6093,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6095,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6096,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6097,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6099,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6100,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6101,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6102,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6104,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6105,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6106,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6107,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6111,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6113,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6114,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6115,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6116,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6117,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6118,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6119,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6120,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6121,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6123,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6124,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6125,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6126,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6129,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6130,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6131,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6132,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6134,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6135,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6136,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6138,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6139,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6140,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6141,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6143,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6145,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6146,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6148,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6149,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6150,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6151,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6152,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6153,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6154,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6155,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6157,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6158,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6161,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6164,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6165,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6166,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6167,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6168,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6169,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6170,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6171,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6174,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6175,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6176,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6177,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6178,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6179,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6180,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6181,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6182,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6183,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6184,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6185,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6186,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6187,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6188,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6189,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6190,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6191,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6192,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6194,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6195,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6197,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6198,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6199,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6200,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6201,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6202,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6203,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6204,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6207,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6208,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6209,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6211,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6212,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6213,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6214,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6215,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6216,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6217,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6221,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6222,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6223,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6224,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6226,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6228,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6229,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6230,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6231,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6232,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6234,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6237,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6238,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6239,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6240,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6243,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6244,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6245,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6247,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6250,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6251,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6253,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6255,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6256,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6258,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6259,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6261,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6262,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6263,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6264,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6265,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6266,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6267,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6269,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6270,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6271,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6272,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6273,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6274,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6275,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6276,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6278,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6279,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6280,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6282,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6283,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6284,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6285,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6289,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6290,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6291,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6292,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6293,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6294,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6296,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6298,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6299,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6300,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6303,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6304,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6306,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6312,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6313,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6314,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6317,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6319,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6321,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6323,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6325,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6327,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6328,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6330,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6331,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6332,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6333,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6335,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6337,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6338,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6339,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6342,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6343,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6344,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6346,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6347,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6348,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6351,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6352,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6353,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6354,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6357,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6360,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6361,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6362,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6363,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6364,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6365,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6366,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6367,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6368,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6369,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6370,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6372,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6374,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6375,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6376,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6377,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6378,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6380,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6381,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6382,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6384,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6386,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6387,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6389,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6390,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6391,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6393,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6394,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6396,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6397,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6401,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6402,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6403,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6406,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6407,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6408,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6409,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6410,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6411,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6412,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6413,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6415,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6416,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6417,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6419,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6422,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6423,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6424,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6425,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6426,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6427,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6428,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6430,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6431,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6432,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6433,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6434,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6435,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6436,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6438,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6440,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6442,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6444,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6445,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6448,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6449,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6450,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6451,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6452,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6453,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6454,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6455,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6456,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6458,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6459,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6460,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6461,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6463,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6464,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6465,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6467,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6468,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6469,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6470,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6473,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6474,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6475,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6476,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6477,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6478,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6479,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6481,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6482,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6483,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6484,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6485,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6486,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6487,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6488,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6489,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6490,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6491,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6494,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6495,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6496,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6499,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6501,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6504,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6505,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6506,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6507,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6510,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6511,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6512,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6513,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6515,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6516,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6518,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6519,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6520,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6521,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6522,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6523,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6526,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6529,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6531,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6532,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6533,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6534,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6537,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6539,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6540,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6541,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6542,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6543,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6544,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6545,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6547,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6550,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6551,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6552,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6553,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6556,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6557,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6559,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6560,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6564,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6566,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6567,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6568,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6569,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6570,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6571,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6572,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6574,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6576,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6577,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6578,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6579,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6580,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6581,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6582,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6584,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6586,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6587,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6588,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6589,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6592,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6596,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6597,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6599,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6600,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6602,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6603,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6605,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6606,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6607,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6608,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6609,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6610,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6611,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6612,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6614,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
6615,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
6617,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
